CHEETAH,Trail,Sex,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,Area1,Area2,Area3,Area4,Area5,Area6,Area7,Area8,Area9,Area10,V77+V78,V79+V80,V73+V74+V75+V76,V22+V23+V24+V25,V94+V95,V96+V97+V98,V22-25/V77-78,V22-25/V10,V94+V95/V101+V102,V22-25+V10+V68,V2+V3,V1+V2+V3+V4,V1+V2+V3,V2+V3+V4,V93/V2,V93/AR 4,V93/V2+V3,AR10-AR8,V93/AR10-AR8
Female Morticia,Mort a,F,"1,78199342","2,72755312","2,93040809","2,43191209","1,20289184","1,58561034","1,71395196","1,60699332","1,67316961","3,12965991","1,25581985","1,25049991","1,17802722","3,40667831","4,3358583","4,64186347","2,95144477","2,43656512","1,89929318","2,31797514","2,32388834","2,29914933","1,12215989","1,02877033","3,07860811","2,08832784","2,11270307","2,61820672","1,36568172","0,97434258","1,31494681","1,95210331","2,95171582","1,95592454","3,31149266","3,77007758","3,66411561","1,89685699","3,09076055","4,09791578","3,37444994","3,04213337","3,04696912","3,09395752","1,70184313","3,58323926","4,70037967","3,98853812","4,09229096","4,16444294","3,66316937","1,15977628","0,99920501","1,10875897","1,02580597","1,14356779","2,00865868","1,77884806","1,40286172","1,34264139","1,96680145","1,86147888","1,63300187","1,32101676","1,67253196","1,31230778","1,50555334","2,63809418","3,08848967","2,17193185","2,08305566","2,76179141","1,70490386","0,88294219","0,23076334","1,54838081","3,26643146","2,59461222","2,74002113","1,99061364","59,2998269","54,048017","42,6209638","78,0792093","91,8969861","90,6080329","94,9706716","96,175278","28,1640012","26,9452973","31,3386334","108,366274","127,003478","3,83362623","4,36479131","3,25627289","0,11547067","2,47107233","3,90290864","4,29550891","3,64887316","2,19394272","3,39483769","4,14988157","5,50382199","4,73852011","3,26445202","28,5195042","1,06374468","2,12828937","2,49122657","1,9128204","6,42220184","14,9902932","6,07766483","3,76697351","20,1202146","5,8610436857","4,7306347751","4,3669902015","7,5286876633","8,1984175475","5,842815886","1,2845302078","2,4055929024","1,4031620553","13,296441752","5,657961214","9,871866722","7,4399546311","8,0898733049","46,563154728","50,980299955","22,446862597","14,042549787","9,0441892588"
Female Morticia,Mort b,F,"1,90165926","2,56015589","2,79023785","2,28685335","1,31708075","1,40344097","1,65529438","1,68471869","1,62533747","3,16094199","1,31921651","1,1842732","1,08973428","3,74568401","4,47905519","4,72156156","3,18554113","2,70659484","1,77246034","2,56507912","2,15648245","2,55655454","1,12956741","0,99584335","2,80670331","2,09956164","1,91507028","2,63007768","1,57868872","0,99650042","1,10466284","2,32338137","2,62071934","1,92000862","3,20668115","3,78929602","4,15974865","1,86907805","2,92807367","3,85208378","3,55680004","3,10266398","3,03782827","3,04376756","1,9567193","3,84281545","4,84716376","4,32717447","4,20801239","4,10556077","3,67135845","1,12167634","1,2614992","1,14202689","1,10582065","1,25151867","1,74383904","1,72079169","1,15628051","1,22255398","1,91787468","1,87017535","1,51245268","1,23442877","1,63146699","1,1766851","1,58305981","2,78426942","3,13965704","2,14928546","1,91665297","2,64076892","1,8489076","0,88864195","0,20894917","1,69149846","3,49640744","2,72447333","2,81442798","1,99733599","72,3107679","61,5914647","38,0863771","69,602855","92,0454085","93,0393996","94,1849161","92,2679545","27,790944","23,8395662","31,9532982","105,36994","131,457876","3,89139276","4,09501214","3,48415398","0,18099501","2,53393017","3,57465148","4,41175341","3,93664151","2,26243765","3,23528584","4,36767675","5,44589937","4,73503932","3,409757","29,30054","1,2507358","1,7961252","2,29647071","1,84168096","6,75735162","15,7587081","5,78481304","4,1663041","19,7781076","6,2208807747","4,8117639649","4,6379971796","7,4886686169","7,9864048996","6,1990791572","1,2037955537","2,3691256082","1,2883211679","13,433880031","5,3503937425","9,538906354","7,2520530013","7,6372470953","51,347605947","57,243436754","24,569757311","13,993294602","9,3943477576"
Female Morticia,Mort c,F,"1,93678796","2,63387818","2,6974623","2,37750412","1,23531042","1,58492658","1,5876663","1,44526807","1,48914414","3,08200298","1,45966781","1,07240953","1,05530299","3,78454892","4,58357316","4,88935137","2,9479459","2,65496587","1,92860729","2,47976672","2,40958465","2,47062085","1,05861377","1,16141925","2,86105513","2,15265658","2,18347661","2,67887004","1,68461949","0,87022513","1,03240414","2,28285043","2,79352815","1,93159192","3,09922886","4,03331735","4,13342975","2,41563451","3,48108265","4,32574619","3,15313068","3,45113995","3,61262492","3,66330484","1,74706404","3,85029537","5,0035706","4,03331735","4,37142934","4,46743241","4,10494301","1,22204615","1,11195283","1,12482505","1,1365961","1,37594675","1,77276806","1,73059017","1,29289717","1,46857283","1,5931316","1,88778337","1,31229014","1,29289717","1,50330431","1,46022597","1,31229014","2,50219241","2,94028828","2,2323933","2,09113819","2,79798008","1,89480494","0,97204755","0,21278074","1,39545358","3,56653048","2,33106567","2,9738189","1,63911278","59,8601202","56,042705","45,6976935","74,4421863","92,7591077","90,5070291","96,4495347","90,5617053","27,7688198","26,3992092","28,1394313","111,305111","120,547813","3,96231645","4,07885517","3,56608481","0,11653872","2,21423566","3,98562419","4,05554743","3,70593127","2,19092792","2,84354475","4,20270356","5,65322107","4,76442439","3,31470208","28,8884543","1,1948804","2,08717004","2,10998658","1,71748779","5,61395503","16,126132","6,40655813","3,37385985","19,6561765","5,8975961452","4,6129316732","4,4750868142","7,551708999","8,0411716193","5,8968591875","1,2804723845","2,4502601217","1,3636363636","13,135904394","5,3313404802","9,6456325651","7,2681284442","7,7088446011","45,768180822","57,132028198","22,611163802","13,249618366","9,0982101938"
Female Morticia,Mort a,F,"1,99928252","2,48050005","2,67834379","2,41247798","1,28633512","1,51649196","1,52429781","1,64094771","1,590676","3,25202636","1,3195311","1,1540578","1,14856007","3,4759338","4,45930876","4,78439163","3,09938616","2,53554867","1,92376009","2,42379344","2,3605982","2,39865615","1,04989584","1,17859119","2,76810477","2,1111798","2,19484369","2,66145241","1,74304304","0,89333908","1,3195311","2,09185337","2,55755641","2,00534136","3,05283164","4,11211338","4,04486251","1,91892711","3,30067403","4,01171318","3,36611867","3,05489527","3,35629045","3,15279063","1,78684682","3,8095505","4,98269557","4,26276588","4,2701837","4,50520337","4,0591166","1,20416011","1,18561989","1,2295182","1,13446678","1,37588963","1,52135364","1,50461963","1,41445225","1,20875074","1,78874351","1,87272943","1,33779263","1,26712422","1,76499545","1,47934199","1,33779263","2,8777078","3,10219292","2,2919197","2,0711322","2,71942624","1,69374072","0,80965253","0,36068921","1,61446509","3,19274224","2,73335487","2,58144382","2,05132589","59,0842098","57,8817864","45,077695","75,8380952","92,2687559","90,8243233","96,199963","91,3427551","27,4492451","27,1795445","31,0301657","109,676208","120,675415","4,08805632","3,99618989","3,19235859","0,43636556","2,29666085","3,90432345","4,17992276","3,85839024","2,06699477","3,28422502","4,36854839","5,72306503","4,92391447","3,39292293","28,9968669","1,28411381","1,88041311","2,04128997","1,95979661","6,61362126","16,2577933","6,39709683","4,26191807","19,6351524","5,9260971054","4,6327697171","4,4785475552","7,3952479524","8,0842462088","5,9253850053","1,2479120441","2,274043056","1,3643410853","13,524982111","5,1588438404","9,570604339","7,1581263591","7,5713218203","48,649632297","59,117233264","23,391949625","13,238055553","9,1157961044"
Female Morticia,Mort b,F,"1,69674302","2,48396795","2,5346322","2,35150952","1,19722758","1,51256838","1,45679805","1,54093673","1,35814498","3,11100038","1,32279332","1,24234291","1,20401801","3,41817171","4,41401448","4,55535675","2,97074785","2,53833716","1,87567732","2,37764765","2,1777091","2,36480445","0,86218368","1,20998696","2,62841565","1,94875574","2,12523384","2,53634041","1,56716732","0,92549847","1,4347708","1,99922024","2,74558349","1,89466463","2,86287496","3,90873864","3,63097814","1,75034829","2,78322352","3,61616546","3,04489649","2,86011808","3,02642722","2,97696258","1,69281255","3,56662651","4,5126511","3,8895284","4,21398746","4,48592399","3,82313184","1,04057003","1,06477257","1,06549015","0,98342207","1,11068074","1,76734805","1,79736581","1,19722758","1,1679279","1,74923579","1,57203683","1,36376104","1,0553996","1,76734805","1,58494906","1,24664204","2,85904574","2,81214498","2,0335844","2,07277848","2,75295836","1,54522009","0,96071335","0,2121017","1,54882449","3,18477812","2,59751407","2,65178826","1,92026046","57,6533882","57,4091627","46,6943364","75,6522754","92,9046944","87,5283946","93,1762363","94,2112461","24,9042047","27,3540115","31,2301434","114,347638","121,322791","3,90515208","3,95029834","3,18281181","0,22573133","2,37017901","3,74714014","4,10831028","3,65684761","2,12187454","3,38597001","4,25346362","5,52562457","4,91374133","3,43378837","27,0176762","1,0152711","1,87844262","1,82621412","1,79258406","6,48041049","15,0344199","5,86258554","3,90720142","18,243288","5,7822921844","4,5720487201","4,2668596318","7,06539075","7,8554504185","5,7787221469","1,2219013714","2,2710992858","1,359375","13,035436877","5,0186001478","9,0668526848","6,7153431697","7,3701096629","48,84233355","66,434044932","24,174627871","12,380702461","9,7993463128"
Female Morticia,Mort c,F,"1,90105737","2,31452753","2,5690288","2,20432129","1,30103134","1,50414209","1,69938085","1,56434886","1,32468839","2,93922664","1,31921989","1,18221309","1,20531457","3,42082645","4,53698348","4,79659352","3,05596762","2,61905818","1,91792531","2,50634937","2,29024415","2,48930966","0,92983908","1,13687939","2,77955716","2,04909095","2,02067018","2,57818387","1,79619728","0,84105988","1,2148289","1,81399653","2,45530886","2,09368518","3,00293929","3,98321736","3,65973567","2,0651661","3,30159874","4,14771342","3,10861941","2,90082174","3,3236963","3,44853415","1,80372378","3,50043888","4,51551065","3,79802818","4,03736332","4,47117794","4,07551414","1,16464376","1,20686852","1,11099211","1,1284477","1,15703238","1,5321835","1,6312105","1,22994229","1,28300232","1,74907173","1,66869583","1,47175246","1,07995198","1,70739721","1,37643093","1,25045174","2,54683827","2,51552783","2,05216071","2,06108087","2,80012328","1,53215132","0,82823199","0,27811146","1,48060551","3,12463792","2,54600127","2,48276188","1,92588071","55,2596678","52,4476457","56,6867623","68,0535699","93,1674419","90,8238798","90,7103617","94,5360615","25,1946002","24,8056658","28,7634761","121,093844","113,872919","3,70250362","3,98019139","3,12398743","0,4859536","2,05951764","3,86448815","3,81820685","3,81820685","1,85125181","2,75373706","4,1582398","5,42326145","4,65408994","3,0254129","26,5070015","1,23617768","1,74034111","2,17381991","1,68732764","5,40978339","14,7173954","5,86146885","2,96152507","18,0580471","5,6706391843","4,4086425894","4,1191002741","7,3355852892","7,6826950032","5,669458662","1,2936081896","2,4957535373","1,3551020408","12,821650202","4,883556325","8,9889349879","6,7846136932","7,0878776197","49,199207223","52,383787005","23,317621796","12,196578222","9,3364644852"
Female Wednesday,Wed a,F,"1,61392725","2,34093427","2,79006486","2,38100527","1,27001433","1,2246714","1,88204262","1,61137659","1,80050324","2,97590025","1,38986289","1,30849925","1,30219699","3,41824595","3,7861494","4,24971228","2,97356686","2,41629306","1,36985634","2,29857847","1,95113381","2,27454249","0,84611229","1,20383214","2,63680326","1,81188994","2,000694","2,32705575","1,64281874","0,91153225","1,01127379","2,23152201","2,35309277","1,99503214","2,86265014","3,96686621","3,78132536","1,93948593","2,68416117","4,01676185","3,55341372","3,15993585","2,7681115","3,06256395","1,78693021","3,3054518","4,50004428","4,01940125","4,21935681","3,88494618","3,56202975","1,07438401","1,05213962","1,07030845","0,91209615","1,10737714","1,71808693","1,70682756","0,83252313","1,47545779","1,88217921","2,10684328","1,30672981","1,15487864","1,74466567","1,67397749","1,22025513","2,81117768","2,74407546","1,79737598","2,0304218","2,52852796","1,73570737","0,78153302","0,36797878","1,58231558","3,26543823","2,76655183","2,66081766","1,99561324","78,5777069","67,3320278","34,278998","67,1432952","94,9007208","94,7603667","98,3440163","89,6732005","28,5505098","28,080026","31,769391","113,489866","127,341544","3,74141003","3,8774613","3,26523057","0,31745297","2,44892293","3,80943567","3,80943567","3,99083736","2,04076911","2,81172632","4,30136286","5,21293218","4,2402647","3,23946181","26,263304","1,02087511","1,42809399","2,60321867","1,91577973","5,44860918","13,801995","4,52902463","3,40454522","17,5872796","6,031990062","4,6564308979","4,4675347542","6,9612901752","7,6188713318","6,031606471","1,1540619437","2,3392216084","1,2631578947","12,748368105","5,130999132","9,1259316486","6,7449263826","7,512004398","54,397744377","48,916960128","24,818079447","13,058254923","9,7518041157"
Female Wednesday,Wed b,F,"1,4711879","2,42634525","2,69784517","2,41766716","0,91718923","1,27825259","1,44579703","1,65677451","1,67315556","3,15764539","1,26645308","1,231189","1,14876225","4,4928457","4,90316591","5,00143855","3,48125038","3,63946335","1,26370255","3,22962848","1,77181007","3,22134754","0,91566973","1,21582637","2,32022724","1,40489395","2,03029723","2,43684138","2,41642488","0,76191072","1,71568518","2,38316377","2,24742509","2,09101071","2,87893248","4,83388515","3,77749729","2,22220788","3,06843819","4,08081198","3,64783708","3,07003647","3,01925678","3,06323316","1,97835707","3,16057599","4,06687497","3,760901","5,0257936","5,01442932","4,49072887","0,97124941","0,79091552","1,03219778","0,6303552","1,14067458","1,65541471","1,65072235","1,07121616","1,33475049","1,75462072","1,6843344","1,36092638","1,22303264","1,71495581","1,61222652","1,33212339","3,32199582","2,44340417","1,62023109","2,0897833","2,65559143","1,43816747","1,69369819","0,23112807","1,55098575","3,73908545","2,19419386","3,42326515","1,43777136","80,7469665","67,2250305","42,8771772","56,3758563","98,7461623","95,2900812","95,7105931","92,1210964","16,45888","23,630315","26,3838782","131,44088","97,6749118","4,36224145","3,69112738","3,73586832","0,62637313","2,81867909","3,44505223","4,60831661","3,40031129","2,527863","3,44505223","4,40022064","5,43579381","4,8407648","4,0832694","29,0476667","0,62804954","1,55035656","1,94870512","1,99674715","6,98736394","16,0750657","4,30576755","3,91992994","17,7064932","5,9332793064","4,8610365115","4,913979479","7,673070866","8,0533688389","7,1809205481","1,2932259666","2,4299976495","1,358490566","14,152712068","5,124190419","9,0130454771","6,5953783216","7,5418575746","40,2559825","50,122982153","19,061530469","13,400725635","7,2887778215"
Female Wednesday,Wed c,F,"1,30309697","2,36847932","2,6200853","2,15249806","0,89446205","1,20842226","1,42371156","1,36874806","1,65846885","3,11872708","1,29559707","1,01754778","1,28710745","3,99589038","4,1286691","4,63547923","3,2478373","3,15848085","0,97018826","2,89131119","1,74416804","2,89131119","0,62365583","1,27571442","2,42742194","1,4103011","1,93494678","2,24121549","2,28428246","0,73376414","1,18315913","2,57061605","2,29439207","1,82772457","2,72402468","4,41474213","3,86088067","2,05550124","2,8568147","4,17133768","3,47068805","2,89662959","2,67386622","3,16759898","1,81952022","3,31576231","4,60362569","4,14991631","4,58389714","4,27854341","4,17572533","0,83092202","0,7015135","1,05308027","0,51720357","1,06137599","1,71053455","1,54200313","1,04681533","1,2549055","1,64963147","1,78360499","1,30365773","0,9864257","1,59175791","1,73878641","0,87407435","3,04144975","2,72465066","1,67625134","1,92878694","2,64253397","1,48638392","1,31731952",0,"1,43496633","3,33324228","2,05292405","3,11746651","1,24246854","89,885179","67,4454188","28,6104597","61,5043614","99,8437234","93,3806674","98,8052182","85,0091859","19,905615","24,6467709","26,2167529","111,568892","109,828416","3,99534163","3,7304571","3,33313031","0,44147421","2,4943293","3,68630968","4,03948905","3,24483546","2,14114993","3,02409836","4,31347643","5,27949448","4,2930388","3,72208844","25,1951431","0,52159973","1,42520245","1,86323903","1,4627206","5,91105762","14,6281805","3,36420866","3,92527554","14,5645946","5,3861663255","4,3599350443","4,2386697642","7,2181033798","7,7257987245","6,2689338222","1,3401189164","2,3144389369","1,4344262295","13,378280209","4,9885646177","8,444159653","6,2916615921","7,1410626787","46,370857076","58,944887967","22,016035585","11,200385901","9,8057707219"
Female Wednesday,Wed a,F,"1,55462313","2,07169735","2,12904406","1,81559333","1,00660291","1,31736627","1,26559493","1,33054862","1,77048945","3,21014897","1,35544137","1,17599115","1,26462342","2,99537101","4,0610009","4,79628512","3,46498142","2,40307092","1,65792998","2,53054868","2,26573644","2,38612697","0,80585582","0,83864834","2,66553363","2,10640944","2,15668992","2,32136951","2,03337362","0,69411627","0,97585209","1,34213722","2,59003694","1,94223505","2,75727516","3,79335188","2,88381918","1,35776616","2,86960549","4,2507656","3,81738158","2,53992063","2,48683651","2,93452047","2,0469752","3,20524447","4,77460816","4,39697052","3,75819614","3,95558041","3,90246364","0,86729113","0,99010617","1,05151123","0,80098511","0,9565163","1,62406741","1,29762581","1,05989365","1,08736845","1,43781228","1,36843658","1,07646268","1,07004966","1,25467098","1,00170696","1,16696834","2,77690773","2,87203206","2,21743661","2,0965111","2,3702084","1,51802427","0,36754981","0,77246412","1,66769058","2,3540215","3,17570825","1,80227788","2,71454199","61,7214835","59,8588345","54,1351884","64,1433281","84,9671211","82,7100688","89,4310984","100,18936","30,1972637","26,5585837","26,9758915","113,265801","115,974013","3,05983688","3,63632788","2,35030948","1,41905478","1,75164575","3,32590965","3,37025511","4,52410656","1,00170696","2,61638226","4,47263062","5,29055486","3,99220006","2,30180288","23,7752268","0,78021681","1,33330056","1,34657457","1,19171112","5,7832895","14,2039281","5,34844276","3,51736683","15,5957327","5,529729746","4,5168198668","4,3257287712","6,696164757","6,696164757","5,5210100149","1,2109388821","2,0859358298","1,2117970939","12,683221457","4,2007414022","7,5709578636","5,7553645322","6,0163347336","55,98019102","86,12520682","27,607986796","10,24728989","11,317530236"
Female Wednesday,Wed b,F,"1,53392998","2,10293136","2,59296029","2,24110478","1,05959093","1,23618942","1,49013968","1,3596584","1,10155128","3,03270406","1,02950429","1,16093037","1,22664341","3,64666258","4,24571562","4,9370376","3,44337444","2,88640275","1,35931287","2,85733477","2,07970283","2,80154381","0,82332725","1,06265912","2,69423464","1,85890358","2,1265274","2,28278606","2,30172893","0,60742614","1,12759526","1,98944051","2,27899964","1,96322099","2,84941791","4,51983867","3,45818233","2,29626525","2,78748234","3,86721663","2,83000423","3,07427884","2,87579783","3,31593661","1,75083715","3,21755393","4,66032671","4,04590538","4,35813937","4,30129092","4,28570172","1,01471753","0,90047914","0,9319006","0,88108856","1,03878347","1,51915764","1,2856564","1,05959093","1,32751907","1,56765355","1,81819272","1,2886385","0,94798004","1,70474369","1,55381969","1,08465229","2,51089173","2,72970699","1,90052594","2,04716101","2,66442621","1,63805483","0,64046204","0,62131191","1,4381168","2,82670867","2,8047962","2,25519052","2,25519052","71,5363705","68,2968544","44,0451587","64,4184707","89,520756","90,5605236","99,9034953","93,3272729","25,84244","25,3737485","24,1677269","122,99285","106,38985","3,70183459","3,67993024","2,82566072","0,67903475","2,12472163","3,83326067","3,54850416","3,83326067","1,79615643","2,58471291","4,14200712","5,25777329","4,14084858","3,10926009","25,4421361","0,80894348","1,28802418","1,91728241","1,51137127","5,31978697","14,694607","4,57129834","3,36100182","16,0178966","5,6315048646","4,5103810359","4,3379455745","7,3817648277","7,3817648277","5,6294170941","1,3107979137","2,4340537941","1,3112840467","12,925360623","4,6958916489","8,470926403","6,2298216266","6,9369964253","50,591213764","55,489921308","22,655942266","11,446598215","9,294451337"
Female Wednesday,Wed c,F,"1,56715445","2,32147428","2,51406125","2,13967135","1,0197092","1,32953813","1,4222534","1,28373169","1,48932385","2,99842043","1,29963537","1,10928925","1,07774781","3,74007912","4,1805954","4,96176134","3,36417353","3,02498156","1,15561383","2,89226628","2,06949507","2,8733411","0,78105122","1,1272267","2,6279902","1,54482476","2,10525849","2,37172963","2,15984457","0,68385632","1,17566248","2,08771789","2,21789252","1,90090915","2,87333715","4,27584468","3,63268729","2,0372617","2,74378125","4,25395679","3,38406316","2,89730887","2,71449111","3,4434205","1,93497278","3,08406273","4,60686647","3,95560496","4,26569017","4,14379238","4,23627806","0,9602766","0,90647726","1,1056252","0,74966854","1,19703992","1,5813313","1,77406815","0,83360381","1,37455634","1,39851754","1,92424708","1,04985488","1,0699542","1,49068552","1,4613036","1,00012173","2,78002781","2,47706981","1,63782186","2,11182978","2,62508069","1,4483629","0,96148481","0,315079","1,41911047","3,01832535","2,32005605","2,63821181","1,7284836","74,6266167","66,3750614","38,0668368","67,3065465","97,1200209","91,9125742","99,4884616","89,7082958","21,5822409","24,7865893","24,7755054","118,764828","106,510471","3,80615185","3,80615185","3,01789555","0,11260804","2,20711764","3,71606542","3,89623829","3,60345737","1,73416386","2,70259303","4,3159888","5,44934509","4,16674106","3,26338031","24,8955121","0,77605097","1,50391576","1,67180652","1,37330588","5,48257182","14,3688626","3,92818739","3,14909309","15,2945443","5,3383814045","4,3666954015","4,1440371799","7,4096092258","7,6123037031","5,3376212356","1,3879879807","2,4711708708","1,4261603376","13,188057465","4,8355355283","8,5423613214","6,4026899739","6,9752068758","45,880530488","63,709807172","22,026613331","11,366356923","9,3706780508"
Female Wednesday,Wed a,F,"1,74918629","2,32493707","2,57247491","2,3034505","1,02318531","1,30376649","1,41814071","1,37243214","1,5810491","3,37379485","1,34196746","1,14767059","1,09488942","3,61664718","4,37029216","5,01326468","3,66732657","2,88271908","1,48757308","2,89526497","2,11799971","2,81291638","0,87215994","1,16408354","2,59026679","1,95961849","2,22904131","2,36458394","1,99718212","1,2135921","1,08447347","2,22952621","2,48929586","2,07026568","2,67929927","4,18164121","3,97170311","1,98104476","2,94420157","4,36300226","3,65170475","3,02367652","2,89592139","3,43446919","2,09636579","3,74995834","5,22422986","4,74263449","4,18112417","4,07805648","3,87492611","1,0189507","1,00855433","1,05747409","0,96696897","1,10447342","1,64323888","1,54158587","1,07697184","1,4056998","1,48570421","1,66366882","1,32106294","1,20015709","1,622052","1,52961904","1,0526074","2,76682982","3,11430555","2,01886921","2,21829527","2,64884616","1,64225426","0,6594346","0,65792317","1,66701507","2,88336841","2,86011544","2,46139939","2,2504223","71,7277808","65,5222302","44,0094857","64,2627335","93,9981037","89,9971211","95,6500115","88,2620951","26,2995636","26,35709","26,2064959","101,573966","123,885616","3,95219541","3,81270616","2,88277783","0,86018371","1,99934591","3,69646512","4,06843645","4,16142928","1,58087816","2,97577066","4,81142439","5,75133609","4,58985815","3,2717259","28,3654288","0,8934121","1,51415245","1,81330768","1,58063139","6,71653488","16,6267613","5,18805973","3,93306706","17,6563741","5,7434838567","4,7118216902","4,6266270948","7,4394266539","7,76490157","5,7423074484","1,2952811986","2,2050619483","1,3522267206","13,580051324","4,8974119825","8,9500487736","6,6465982756","7,2008624805","53,285578021","68,320239839","25,296139256","12,468314408","9,9360355741"
Female Wednesday,Wed b,F,"1,30468355","2,56388648","2,68849107","2,15648718","0,86465205","1,36722273","1,62287617","1,43038463","1,53858158","3,09249517","1,25056407","1,20699329","1,27112893","3,31759465","4,24163329","4,87966203","3,56612906","2,73985809","1,5017752","2,79022731","2,08943471","2,7028372","0,65372796","1,04011056","3,03174968","1,91996291","1,99610684","2,30761228","2,48108179","0,55305304","0,84328543","2,16592967","3,10651524","1,74657201","3,00851891","4,6113214","3,46921266","1,54870373","2,91447686","4,10201429","3,47129414","2,76400074","2,97452586","3,37021894","1,97873148","3,7174917","5,00326408","4,43856449","4,16970503","4,42724512","4,38046965","0,83728536","0,78550442","0,93225851","0,55995569","1,26279108","1,77385106","1,81572038","1,00893921","1,31476556","1,69806212","2,0238186","1,29062246","0,92059672","1,82653069","1,53154355","0,99165828","2,99820683","2,88799859","2,2578368","1,92892407","2,72300232","1,47083589","0,52388738","0,62670204","1,63106166","2,56542739","2,96010852","2,21602874","2,50702241","68,2643165","59,49565","47,8306597","63,9050239","96,2454573","88,0339359","94,6059682","96,7235074","25,9259028","23,9950146","26,2893039","112,235525","112,803881","3,50604149","4,16342426","2,56379284","0,81077209","2,14745041","3,96620943","3,70325632","4,18533702","1,33667832","2,67335663","4,59907005","5,50965384","4,42409873","2,9924358","26,7396524","0,5409104","1,74325363","2,15811966","1,51637376","5,72889657","15,1478921","4,72558341","4,21996543","16,9850187","5,5255359111","4,7230511472","4,2524869715","7,4284253977","7,6694657498","5,5220153399","1,3443809826","2,4020814893","1,3888888889","13,519127398","5,2523775521","8,7135482845","6,5570611053","7,4088647312","43,997221384","52,269521105","21,476727425","12,259435321","9,2013928914"
Female Wednesday,Wed c,F,"1,89022071","2,68775404","3,01068418","2,50260803","1,15643583","1,4738888","1,82306451","1,67934404","1,64281874","3,04126926","1,29268599","1,01127379","1,09523857","4,07372038","4,02247018","4,56228427","3,38704224","3,24320508","0,7792651","3,01282472","1,54945955","3,00697184","0,8664777","1,44828396","2,18376177","1,43500238","1,9878028","1,99464551","1,69458341","1,05871632","1,26859656","2,51888849","1,91387389","1,98223381","2,6045914","4,15259849","4,3814824","1,83264477","2,34598385","3,60502341","3,28851266","2,97895333","2,47122733","2,69158361","1,64829107","3,0695404","4,41147989","4,09110099","4,24438546","3,57118397","3,30786196","1,17320944","1,06597618","1,21539984","0,96469638","1,45916357","1,71449198","1,50307755","1,46391283","1,65342573","1,79406647","2,02661097","1,5718028","1,1714551","1,82334652","1,92525772","1,1869342","3,0045298","3,08191089","1,62545035","1,95269362","2,49944845","1,53229857","1,28005079","0,13479743","1,36209819","3,58292203","2,31302561","3,19358547","1,3095998","98,9597851","77,0904312","10,6754943","70,3647206","99,1602738","98,0178735","100,527035","86,5286309","20,4058076","25,8047706","23,6581966","104,707535","129,345069","4,30829034","3,67338439","3,58268354","0,40815382","2,72102548","3,60535876","4,37631597","3,51465791","2,38089729","3,65070918","4,4310173","5,22652576","4,19000866","3,78356828","27,1214458","1,07511954","1,97310916","2,72918916","2,09959381","7,44665536","13,6991619","2,8291943","4,55293331","16,8962415","5,8959476397","4,503185269","4,3092449764","7,5054952703","7,9816747285","6,7118628399","1,2729921853","2,4678825256","1,3538461538","13,551294337","5,6984382253","10,091266966","7,5886589376","8,2010462536","48,123848825","47,393222543","22,698336662","14,067047149","9,1948983975"
Female Wednesday,Wed a,F,"1,80944275","2,28287761","2,50831419","2,15666946","1,03452573","1,07199562","1,48120667","1,35965054","1,5497376","2,7784294","1,30608063","1,06030608","1,10890196","3,41338044","4,4220654","4,7857082","3,55263111","2,96222656","1,45983883","2,92575929","1,85994891","2,89297759","0,82899574","1,13194755","2,39259789","1,66491316","1,71893097","2,27877949","2,05267316","0,88491789","0,85142228","2,21076847","2,23935743","1,74769165","2,66772969","4,16742605","4,01925284","1,64826717","2,93910521","4,08477682","3,58134532","2,47681297","2,79440673","3,21059044","2,05377059","3,66097113","4,60854631","4,1981526","3,58761247","3,96926496","3,75784488","0,99955072","1,18255263","1,07126876","0,93095882","1,0940515","1,59139753","1,46587705","0,94781888","1,24480611","1,49011968","1,6307211","1,50278553","0,90292594","1,77817823","1,27550598","1,14439208","2,65993214","2,74098433","1,77787609","1,80055566","2,58875246","1,1742348","0,67170432","0,40403848","1,62421561","2,53236172","2,6920602","2,03630142","2,28797913","67,2956814","66,1755619","52,3807461","60,3235724","95,1083554","85,8923327","87,2433978","97,3485059","19,6299573","21,042457","26,874184","101,903678","124,366302","3,73719836","3,64604718","2,52944523","0,75199723","1,93696257","3,39538144","3,98786411","3,98786411","1,23054092","2,82568657","4,51589475","5,25563822","4,45348377","3,05730351","24,2731328","0,9354894","1,22343215","1,85643886","1,37558225","5,69576213","13,4808618","4,13479564","3,50464499","15,3661209","5,2244219193","4,3242805534","3,8741932152","7,2465187778","7,3832455472","5,2184050318","1,3870470053","2,6081349312","1,4148471616","12,684880322","4,7911917935","8,7573040091","6,6006345461","6,9478612565","54,47786666","66,991865346","25,957278958","11,231325264","11,073163586"
