"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19";"V20";"V21";"V22";"V23";"V24";"V25";"V26";"V27";"V28";"V29";"V30";"V31";"V32";"V33";"V34";"V35";"V36";"V37";"V38";"V39";"V40";"V41";"V42";"V43";"V44";"V45";"V46";"V47";"V48";"V49";"V50";"V51";"V52";"V53";"V54";"V55";"V56";"V57";"V58";"V59";"V60";"V61";"V62";"V63";"V64";"V65";"V66";"V67";"V69";"V70";"V71";"V73";"V75";"V77";"V78";"V79";"V80";"V81";"V82";"V83";"V84";"V85";"V86";"V87";"V88";"V89";"V90";"V91";"V92";"V93";"V94";"V95";"V96";"V97";"V98";"V99";"V100";"V101";"V102";"V103";"V104";"V105";"V106";"V107";"V108";"V109";"V110";"V111";"V112";"V113";"Area1";"Area2";"Area3";"Area4";"Area5";"Area6";"Area7";"Area8";"V15.V77.Ratio";"Ar.1.V17";"Ar.1.107"
3,110787828;2,372169682;2,641752426;2,62944797;5,407748245;9,475682499;12,7016106;9,066995281;10,86718603;10,23501249;9,356656612;7,557107355;13,75856907;14,75831146;15,08672555;14,37097217;2,903764356;1,821392484;1,809283494;1,616327048;2,71641865;2,781304954;0,093123175;2,494875167;1,977463435;2,888245756;3,082059661;0,521065266;2,517303426;3,23622826;1,900226994;1,732436053;3,924444308;2,015109414;1,443001023;10,91286173;2,666461569;0,067821212;2,292544234;10,05989854;1,889383636;0,467087183;1,485827659;1,429157987;9,486854996;1,841631703;1,070273292;0,77137663;0,827003117;9,248284328;2,458377592;1,832091518;0,071737688;1,867765065;1,503070083;1,333953335;12,37719544;2,597682993;4,68601638;4,68601638;8,098658744;6,876219688;6,519674963;2,852357797;4,725156841;6,142029192;5,026827015;4,362206798;4,704788483;6,703249702;5,271456464;3,458110437;9,37203276;133,2849225;13,60749914;13,20717665;12,92900004;16,60554261;56,34921844;76,93570404;137,4548757;43,57142968;63,79411519;30,08933082;93,88344601;92,07452939;33,90631326;28,93762517;62,84393842;145,9349396;68,08752542;37,03543349;40,81198071;155,2459628;52,14251391;41,15540788;61,94804105;116,708059;40,32920004;29,76733555;46,6115234;76,37885895;56,45277256;16,6257467;9,790516704;10,07805641;8,809025651;11,14942709;39,82702586;89,64586847;26,03259371;74,61408743;55,96315994;39,49150344;50,15436503;24,4597224;70,99494098;1,609760224;0,032391502;1,587979906
3,281058302;2,19645824;2,479998161;2,555901164;5,441664578;8,246724527;12,48693871;9,248765911;11,28717577;10,35134104;9,114109345;7,464481322;12,56503833;13,47985439;13,80217922;13,72970245;3,577581824;1,793782935;1,703285641;1,548742203;2,663783168;2,754906252;0,282663037;2,470086126;1,963949878;2,879735747;2,602060623;0,8690834;2,453172042;3,18979328;1,67626162;1,9206128;3,867606903;1,977550502;1,728362598;10,02378935;2,15871436;0,201027105;2,369929631;9,072508123;1,59675958;0,73584535;1,26217341;1,457891303;8,427184745;1,934513674;1,039838385;0,645621049;0,834228424;8,110836802;2,903905744;1,665461711;0,203144119;1,500651381;1,556865643;1,418737314;11,57126163;2,230604652;4,786505816;5,204744189;7,481819771;6,320046515;5,297686049;4,693563956;5,371364759;5,915811012;4,729671095;4,772511574;4,476254338;6,342795068;5,052669644;3,7059131;9,991250005;132,1757603;14,08057174;12,89060412;10,72116844;16,72876198;54,42110627;77,75465401;134,7232109;37,73358769;67,88580445;29,10381881;96,98962326;92,26575749;32,66274434;31,19621731;63,85896165;160,9329268;83,54171926;35,21031349;42,18089405;148,5533426;61,24179259;36,78475118;50,52679881;105,4405327;36,65542378;28,58927047;40,19583847;68,78510894;62,04950752;18,72042091;10,52164621;10,34303496;9,146730749;13,31767469;43,32908661;83,6025569;25,95829832;70,45955168;53,83103701;38,12032998;45,48222693;24,97732475;66,97404224;1,381426669;0,042792732;1,347352465
2,424205255;1,88580361;2,468285325;2,350124793;5,7663388;9,793529388;13,28425193;8,082581809;10,65173335;10,08546797;9,183491598;7,625816442;14,17427567;14,8951637;14,94423776;14,53818703;2,406074262;1,654860418;1,891401521;1,581876812;3,117520336;2,085639978;0,302463178;2,478305545;1,893305083;3,325754186;2,254135661;1,009801295;2,284407572;3,63514707;1,50231569;1,748337299;4,375163453;1,48538514;1,286972072;11,76582981;1,858123299;0,21596293;1,961712079;10,90843945;1,440792586;0,855821299;1,185560594;1,240381034;10,17260819;1,76645654;1,174819407;0,673591912;0,76131155;9,798096262;1,979444151;1,402823036;0,230393179;1,439167665;1,694304596;1,336449183;13,09589678;1,764695311;3,808026723;5,061889181;7,662492796;7,198099294;6,64082709;2,229088814;4,06093468;6,590798669;4,035798308;3,612660366;4,469921444;6,184061755;4,722555513;2,772357212;8,869915904;129,4368912;12,44194288;13,1379743;9,871807369;13,05841381;48,51013836;80,92675281;135,6447599;36,4587719;66,93510053;32,25088743;99,18598796;86,39138006;35,86381557;31,91329726;67,77711283;158,1295773;74,00883205;39,51391518;44,60683007;153,4953874;54,66732903;42,22261296;56,6054454;116,770965;37,74777053;32,30387368;46,71932084;79,02319452;52,35392635;18,3122214;8,829014745;9,487874687;7,163109596;8,561705928;34,04170496;84,27828937;19,4252852;74,51098794;52,70331471;32,77189502;51,50639436;23,00459359;62,47061614;1,684822936;0,028549159;1,609779729
3,166485527;2,543114303;2,443511534;2,419608223;6,554856299;9,435161721;14,57649166;9,657117741;12,53932395;11,05749748;9,856946948;8,545707962;14,61088773;15,63015988;15,58662543;15,20109388;3,846496529;2,207258402;1,768281818;1,46741756;3,249869641;1,864445035;1,489754448;2,382662723;1,802246175;3,518389093;2,150132173;1,339895676;2,353401479;4,01351762;1,662765921;1,88798107;4,994960972;1,321258831;1,998431555;11,8814035;1,804732572;1,04828066;2,074729043;10,65888315;1,591795472;1,145582384;1,629990669;1,334750336;9,928041022;1,881108637;1,405361458;0,946748732;0,847280933;9,530387972;3,04700527;1,161078689;1,099700814;1,240392959;1,831946174;1,276993835;13,65405401;1,930876325;5,332896517;5,562762747;8,137264513;7,447665826;5,792628976;5,103030288;6,053754931;6,48556902;4,927742275;5,307784772;4,349332969;6,662967708;5,702118861;3,319690386;10,89565926;131,2091339;10,54209992;12,8991469;12,32755506;13,64860048;49,41740236;81,79173156;139,7457073;40,19375244;70,48617492;29,06577998;99,5519549;84,49353349;31,28047638;29,71219274;60,99266912;163,1551648;76,62618307;35,20213848;51,32684322;166,7078157;72,7012054;38,16248694;55,84412339;95,3283972;24,45706444;31,03064274;39,84069002;70,87133276;58,36757842;19,72508611;8,327403518;8,977484804;9,367206599;11,97039739;38,64249232;101,0694509;28,23656172;89,7609587;66,49723126;42,5201843;58,5492666;31,2116921;77,80572346;1,430535321;0,038057954;1,731602606
3,337328067;2,831960308;2,340822944;3,213536367;5,468386962;10,49968981;14,49164322;9,437774232;12,32346584;11,4152403;10,17947955;8,572802776;14,34908017;16,3764552;16,67993997;16,03266857;3,364710621;2,271342707;1,639706035;1,745298807;3,302407667;3,423343538;0,068912339;2,23108133;2,149864582;3,542038511;3,77332222;0,46543059;2,830469588;4,041118336;2,82840439;1,006075431;4,738322955;2,246552135;1,431959506;12,35415693;3,053412215;0,044699871;2,326135372;11,25569252;2,583598965;0,3812286;1,891325882;1,587847067;10,69491189;0,956057461;1,059237917;1,024149803;0,956528517;10,35310648;2,834231148;2,263083839;0,053154251;2,265312575;1,288410413;0,733582006;13,88543015;2,750036491;5,364825286;5,500072983;8,565687432;8,069779212;6,717302249;4,14759602;5,636053328;6,687412509;5,424247458;5,150469238;4,287304994;6,54011228;5,681543314;3,67851164;10,86489827;124,9293801;6,952476343;10,45570992;13,57540598;15,56106618;46,54465842;78,38472167;161,1606072;52,57795794;71,71868796;36,86396134;108,5826493;93,40427777;34,48699234;11,88691642;46,37390876;150,5427282;72,00005853;36,8896497;41,65301997;155,39697;57,06810108;40,79398313;57,53488578;111,7871016;41,70415732;24,87269228;45,21025203;70,08294431;56,4050263;18,20665857;9,329445335;8,053052562;9,67107255;11,14479728;38,19836773;106,6338767;31,90795727;87,83077924;64,29413438;43,26246901;63,37140767;24,45937157;83,09723182;1,535213636;0,031553862;1,890503093
3,418638599;2,586781991;2,952374196;2,436965521;6,5958283;9,947648558;13,53460562;10,14013809;12,29426501;11,32609608;10,13050761;8,448023403;15,03889478;15,74225269;15,64664076;15,08651969;3,411962634;2,030488601;1,998580797;1,485602554;3,367630425;2,510533692;0,68405107;2,739622276;1,82002233;3,571866718;2,57099903;1,299439698;2,292520656;3,967548226;1,647390887;1,855740003;4,944892513;1,877203669;1,829351075;11,37996495;2,270199255;0,517957506;2,436975264;10,42150874;1,697732603;1,204715514;1,517134784;1,519972684;9,802697102;2,047852989;1,518045079;0,89804256;0,985051006;9,589903145;2,86878555;1,655408514;0,535904268;1,616741799;2,027673626;1,435624332;13,28829486;2,085389339;5,480209194;4,70425037;8,972023901;6,401660297;7,614095959;2,570363604;5,442451235;6,851813777;5,225132025;5,060098332;5,080039756;7,486939108;5,939555584;3,706554745;10,18445956;129,6346407;12,17887492;15,068956;12,29351568;15,97118529;55,51253188;74,1221088;133,0017757;40,93608752;61,44116551;30,62452266;92,06568817;82,75810136;34,10657077;34,81934939;68,92592016;159,2766713;72,82334451;38,38695494;48,06637188;154,7980653;57,049851;41,2520294;56,49618488;110,7131905;33,30515436;32,42177995;44,98625616;77,40803611;60,89163504;19,74083666;8,696826815;10,78857183;9,428441209;12,23695853;41,15079838;107,1912412;29,82336618;92,23604676;66,97085872;48,37476774;58,81647341;33,41957335;81,92605311;1,536325091;0,03183061;1,760360698
3,097768134;2,616888843;2,737109884;3,264534142;5,964468821;9,906244008;14,2853301;10,51741583;11,99625696;10,92600102;9,775429257;8,263600394;15,06247277;15,99003702;15,96860899;15,42275947;3,396977076;2,182304888;1,941380534;2,053781787;2,421812675;2,402170436;0,914051292;2,599346463;2,450786552;2,559646274;2,701105453;1,09537167;3,116326431;2,862625703;1,994662164;2,721863272;3,547074958;1,689418881;1,69752114;12,03581944;2,281229856;0,640690375;2,138030938;10,90865782;1,950004514;0,948935792;1,577177173;1,316004136;10,1979154;2,854701702;1,059657875;0,686136512;0,647049687;9,814926997;2,774466021;1,544157018;0,692251808;1,59247013;1,872652779;2,041418074;13,66179788;2,276966314;5,150280948;5,258707915;8,240449516;7,69831468;6,234550621;4,174438242;5,579281965;6,416974995;5,059951168;5,010874847;5,506540983;7,755971647;5,792121615;3,386940021;10,40898886;142,0390272;19,00110277;14,5848286;13,05878651;14,5877946;61,23251247;80,80651478;124,4960511;35,53767779;65,09523119;23,86314213;88,95837332;84,64010468;31,28898181;36,50284612;67,79182793;158,8578362;73,32391493;36,04783633;49,48608492;160,3168315;62,99515438;39,75221486;57,56946223;105,8648987;32,85572195;29,80911421;43,2000625;73,00917671;55,99342272;14,09783062;11,57526309;9,825974073;9,354407978;11,13994696;41,8955921;105,4226428;29,84158259;90,01587115;71,84340466;46,76698801;58,65565483;31,36021632;87,25017635;1,534117214;0,032222462;1,882768327
3,222981231;2,715818077;2,541914404;2,839737893;6,012226538;10,67548968;14,1654424;9,820541841;11,9954932;11,05191982;9,961379761;8,331749524;15,34488826;16,36911532;16,49676147;15,69422124;3,157557713;2,131041198;1,786406285;1,788254653;3,132233346;2,633683946;0,564678427;2,383491267;2,155927931;3,314138249;2,973877058;0,483279633;2,774528948;3,729694122;2,010433728;1,871903304;4,449412491;1,873326192;1,576173522;12,24472153;2,568265482;0,404779956;2,255708726;11,2680073;1,982349073;0,431096365;1,751780532;1,493385582;10,71050377;1,96867635;1,1308974;0,931272958;0,881327647;10,43271391;2,684813294;1,790768928;0,449043973;1,864479506;1,571355582;1,460080559;13,83233533;2,51497006;5,269461078;5,089820359;8,562874251;7,784431138;7,305389222;3,053892216;5,288598911;6,706894284;5,228754164;4,924626195;4,895915646;7,257070279;5,658611552;3,449499714;10,35928144;131,6755384;13,29218427;12,29253779;13,61397021;15,38151824;54,5802105;77,0953279;137,5789943;42,08686961;64,18427304;31,30785169;95,49212474;88,43956986;35,0137396;29,12882139;64,14256099;150,9453959;68,24542374;38,44581941;44,25415275;158,8698074;56,36400315;42,81101764;59,69478665;112,7164395;35,51579622;29,92766476;47,27297855;77,20064331;55,63169354;17,0166099;9,586296361;8,860457981;9,248771976;10,91955733;38,61508364;107,5441931;29,42067;91,79784144;67,82781742;45,13248951;62,41170354;29,3861379;83,57416903;1,592461945;0,02936056;1,93314613
3,317153926;2,662713759;2,700774348;3,034976635;6,640496486;9,279476859;13,69771057;9,730619511;12,38203316;11,96651539;10,87578757;9,261753569;14,37400654;15,81921943;15,99154598;15,46092028;3,323288099;2,139757688;1,823527091;1,696906556;3,398553726;3,050999938;0,481950786;2,606476056;2,151881915;3,675206696;3,253781723;0,643195685;2,821862448;4,156947718;2,33738663;1,860816111;5,063550828;2,268177294;1,778923558;11,41381942;2,824029147;0,357607216;2,561116016;10,2487936;2,293763105;0,573418798;1,780486264;1,64489262;9,526658644;1,940650716;1,342306634;0,961619611;0,994763354;9,134666225;2,644130311;1,837627134;0,349684148;1,830678708;1,715684438;1,352814772;13,07241363;2,893893094;4,989470853;5,588207355;9,330310494;6,635996234;6,486312108;4,091366099;5,463045787;6,918987374;5,742752379;4,831441593;4,899177917;7,141590524;6,292560788;4,047100852;10,57767821;128,3149293;11,19395019;12,38612072;12,22281975;15,53838478;51,34127544;76,9736539;143,6708262;47,21362385;66,02446441;30,43273793;96,45720234;88,78467561;31,47299293;25,13522362;56,60821655;155,2802712;73,78588831;34,13817215;47,35621073;149,213492;52,51822894;36,84214329;59,85311979;116,4021997;42,89972077;32,20152222;41,30095676;73,50247898;61,72538934;21,25233272;10,15369519;9,720941505;9,518848603;11,07957131;40,47305661;106,3668501;33,66121939;88,07413677;63,90002241;50,39582763;55,97102243;32,10311434;82,19273569;1,511820048;0,031243645;1,72322688
3,461462086;2,675613057;2,329237477;3,004626063;5,180563222;10,11739204;14,20634941;9,80716858;12,71305361;11,24511967;9,737805555;8,049073344;13,56615433;15,2435464;15,56303071;15,26789639;3,784658424;2,205744461;1,65573591;1,761603998;3,305310814;3,320758486;0,037409954;2,233248447;2,148043441;3,505659346;3,420278077;0,284879982;2,711199575;3,891207884;2,500565925;1,075550132;4,472957287;2,047860494;1,454802873;11,76523302;2,595227295;0,022629973;2,236115403;10,70905804;2,176824817;0,217809158;1,601849928;1,521009427;10,16167138;0,972088812;0,953893631;0,870305523;0,914678373;9,85518799;3,220513733;2,243598185;0,029241529;2,165321446;1,319967163;0,828526525;13,13734636;2,42535625;5,507579819;6,113918881;7,579238282;7,983464324;6,214975392;5,406523308;5,990402885;6,722650722;4,853972671;5,493353447;4,313815133;6,46115446;5,081875014;3,502663368;11,6214987;121,5438744;7,939593399;10,39632306;12,12657293;15,06521997;45,52770936;76,01616506;158,2823562;45,95484125;72,86412826;39,4633867;112,327515;93,56605457;37,45839176;13,77805039;51,23644215;156,5856652;78,74242766;39,26400697;38,57923061;157,1954595;65,83460045;41,49386664;49,86699245;101,321017;35,46153727;22,14477568;43,71470403;65,85947971;60,26913091;18,99273887;9,944588344;8,590707852;9,896713259;12,84438258;41,27639204;102,4382149;29,81530444;85,90430964;63,56975082;40,03267974;62,40553513;23,49877451;80,10365605;1,339158667;0,036945767;1,699679642
2,644858481;2,598091825;2,492190232;2,408682716;6,689404607;10,03455609;14,13148664;8,747820144;11,65875266;11,32585446;10,2023129;8,64718077;15,16516836;16,06629076;16,21979926;15,65093807;2,573302907;2,232610512;1,825376382;1,525199182;3,502263675;2,368315278;0,926532397;2,414268527;1,850871794;3,765866465;2,563388049;0,947748277;2,40925796;4,281918616;1,677578608;1,782226358;5,187375803;1,756298015;1,466176425;12,42846363;2,242380037;0,691192463;2,063359405;11,22286735;1,658010061;0,854619969;1,714439461;1,348884256;10,49033701;1,85396794;1,332189677;1,015938055;0,870129336;10,09294336;2,053468081;1,516044736;0,702831977;1,530652525;1,65431518;1,290507645;13,84216993;2,292874773;4,500828259;5,180198562;8,789353298;7,345691404;6,836163676;2,844863145;4,805913419;6,852839239;4,996931904;4,272344794;4,475475349;6,791990967;5,575953746;3,22247444;9,681026821;129,0304084;10,58564794;11,90102053;12,51116001;13,11124344;48,10907192;80,92133652;138,7380842;41,54519225;66,26196605;30,93092588;97,19289193;89,10216612;33,31020473;30,67626787;63,98647261;154,8905821;72,8302281;36,3737454;45,68660862;148,9124947;50,86861615;39,75901204;58,28486648;120,7836413;41,56309222;34,69803614;44,52251297;79,22054912;54,55615051;20,03866568;8,206369091;8,837479854;9,125893377;8,347742506;34,51748483;99,66465943;26,09045652;86,7910071;60,71917932;41,90224642;57,76241301;29,02859409;73,59283164;1,675421374;0,025819613;1,826827195
3,784795756;2,869557439;2,422675187;2,249767899;5,538281235;10,72242081;14,01411879;9,877722232;12,82390049;11,02360276;9,566274254;7,654408779;14,25883794;15,35947746;15,8227389;15,1789264;3,925174407;2,215984574;1,665348229;1,373777106;3,64361617;2,917725486;0,40106309;2,20639005;1,662130767;3,836293363;3,104047244;0,028339965;2,131467218;4,302419828;1,837151482;0,904687278;4,912570019;1,888156564;1,605581727;11,68518811;2,521610767;0,259743453;2,254238403;10,78714628;1,702282603;0,023638617;1,710251035;1,54737751;10,3759277;0,875200997;1,005675867;1,083361491;1,06444919;10,23015039;3,446449748;2,068053191;0,331120189;2,064051979;1,246070679;0,721976445;13,39693893;2,291581659;6,169642928;5,347023871;7,93239805;7,756122538;7,403571513;4,113095285;6,141158981;6,682741506;5,035592623;5,845623129;4,032099103;6,493410377;4,983549765;3,493738291;11,5166668;119,0507215;6,725648255;9,975741754;13,8255965;16,09609097;46,62307747;72,42764401;156,5178932;47,19098631;68,22675799;41,10014887;109,3269069;96,61728709;40,22351372;16,75645857;56,97997229;146,5466905;71,91224398;41,45098913;33,18345744;162,8611147;65,12601648;44,92392779;52,8111704;100,6911358;29,80394909;24,05001567;46,83717102;70,88718669;60,73518496;19,84912965;7,602283411;8,748266341;10,35265783;14,18284774;40,88605532;106,5650463;29,79303845;91,35478525;65,39842563;41,02161304;65,54343323;25,81135202;80,60868665;1,373899166;0,036833601;1,754585029
3,180060696;2,655019208;2,804012803;2,960170112;5,890958702;10,49023384;14,7730729;10,04949253;12,37123243;11,56686778;10,25485884;8,315438256;15,16108424;16,28867725;16,67589124;16,25602088;3,268500468;2,234470746;2,013395321;1,880601859;2,974264035;3,002929204;0,408067372;2,712135747;2,273721686;3,170013775;3,14485849;0,70557755;2,865813531;3,538609273;2,014095766;2,050520905;4,250821585;2,05915579;1,551505219;12,64535987;2,579144042;0,277844906;2,315906721;11,50299557;1,902085951;0,590552127;1,577613371;1,447415458;10,77101034;2,040734832;1,109357245;0,799814328;0,813638469;10,39753936;2,691327144;1,945893274;0,308868026;1,893140569;1,675903728;1,534359792;14,11075606;2,551391318;5,050713425;5,831751584;8,435212113;8,22693527;6,508651321;4,373813688;5,502971215;6,868261215;5,172895669;4,946088445;5,103404089;7,329827817;5,517666907;3,61066101;10,88246501;133,5209937;13,93779721;12,59045514;12,16573513;14,77715715;53,47114463;80,04984904;137,4195092;38,9925402;68,31275442;30,1142146;98,42696902;93,07606771;34,06032001;28,64269358;62,70301359;153,6215794;76,36370572;36,98471651;40,27315713;151,6244781;57,12087603;40,01775948;54,48584264;112,463947;39,982321;28,10188635;44,37973969;72,48162603;55,57041128;16,36479173;9,991691795;9,666058647;9,132692161;10,41517694;39,20561955;109,8538662;30,77533051;93,19352565;70,78814662;45,94132957;63,9125366;29,28098905;87,44848715;1,532363415;0,029753167;1,976840978
3,345654515;2,643320574;2,685801018;3,11373739;5,985355708;10,03626738;13,05329404;10,41468306;12,32876;11,06614091;10,03125356;8,442916533;14,51142069;15,39756356;15,26695559;14,38588215;3,377173155;1,975278453;1,800218715;1,915693037;3,260396639;2,501251027;0,488468782;2,412030011;2,292763418;3,371627669;2,946680735;0,501018831;2,890286342;3,693267657;2,124707472;1,962566752;4,355642308;1,745345997;1,637117941;11,00341822;2,508905289;0,344016982;2,274758123;10,13927519;2,112301139;0,444212791;1,682954202;1,517010234;9,641085197;2,131183869;1,153122618;0,875843057;0,886463317;9,464807825;2,906097737;1,741077091;0,397685669;1,931523328;1,751125482;1,687173754;12,63507234;2,484721339;5,39237397;5,39237397;8,458625836;6,661167846;7,507030429;3,277717511;5,352451608;6,97630839;5,127680394;5,044860496;5,369822564;7,637816218;5,756478366;3,382463938;10,78474794;128,0386454;15,45744878;13,51529538;13,25670955;15,24276559;57,4722193;70,56642605;133,7240004;40,17923392;60,53991237;33,00485409;93,54476646;82,20448932;37,00169963;30,81855085;67,82025048;153,5358216;65,7780444;40,47926151;47,27851566;164,8306391;60,2551187;44,08953585;60,48598454;106,8867911;31,42956561;28,98301424;46,47421127;75,45722551;62,95936268;18,95650056;11,46060323;10,03773351;9,646435209;12,85809017;44,00286212;105,6358301;30,17031452;89,45081051;65,79513695;47,29318055;58,34264952;31,10816098;81,98015651;1,415606157;0,031969959;1,677841477
3,233268074;2,568927077;2,583814139;2,92005212;6,518411785;9,627494826;14,87933697;10,23292822;12,40371875;11,3608091;10,08462135;8,608475978;15,18330166;16,09314626;16,22052044;15,97203664;3,741017517;2,229803685;1,868207038;1,834204231;2,730486284;2,381563162;1,15382891;2,590320048;2,270143003;2,964953982;2,443273585;1,351976358;2,92697503;3,362396372;1,743285554;2,683649931;4,181540493;1,73955912;1,978129809;12,25434772;2,083094311;0,837159765;2,298933386;11,00133298;1,685905427;1,174671407;1,593739278;1,427513032;10,21131712;2,735117232;1,182933524;0,768435091;0,770117495;9,726698319;2,944473008;1,429302041;0,826024878;1,357287052;1,822062667;1,853778578;14,14967658;2,056354382;5,287768412;5,238807593;8,617104078;7,588926887;5,924259054;4,602316951;5,970821202;6,432897553;5,219187462;5,199799927;5,033128297;7,317016262;5,881829144;3,717688928;10,526576;139,4397732;15,64582912;13,06885006;11,95601854;14,81281776;55,48351547;83,95625769;127,3389332;34,48177216;68,50703975;24,35012131;92,85716106;88,23588203;29,81226839;37,01523766;66,82750605;162,5138951;79,91125286;33,71964272;48,88299952;155,6614211;64,68393219;36,56440298;54,41308588;103,987774;32,2795236;31,65932346;40,04892693;71,70825039;55,99481538;16,21010552;10,18368204;9,161475723;9,111258279;11,32829382;39,78470986;106,6389395;30,45099545;92,68625947;72,28281714;47,26244127;59,37649823;33,30976124;86,23549717;1,54091135;0,035081158;1,904443095
2,988706581;2,640213833;2,344282257;2,779141826;6,481613928;9,696144164;15,19276971;9,817928141;12,74939435;11,49094398;10,23238901;8,632153385;14,89899582;15,85202967;16,24426531;15,89848781;3,683223668;2,368332175;1,738091916;1,806909124;3,152837466;2,125137499;1,426608823;2,327065659;2,205336139;3,406795864;2,47205867;0,976940497;2,89474758;3,888642267;1,641272475;2,379133132;4,611747778;1,465972026;1,866475815;12,56603997;2,027337734;0,969409484;2,051411779;11,19610632;1,507561447;0,808377365;1,765202608;1,349747015;10,42114124;2,269789731;1,057716964;0,916028075;0,776707466;9,878753578;2,869599304;1,306316414;1,036695615;1,393813612;1,547480721;1,664022475;14,27066299;1,973602328;5,212334353;5,76899142;8,451066378;7,793198936;5,76899142;5,212334353;6,051555843;6,697838506;5,048158997;5,212611332;4,605316808;6,876685863;5,430888435;3,332447841;10,98132577;133,1440864;13,51531771;10,45862737;12,28720043;12,85926825;49,12041376;84,02367264;133,4561994;32,52068475;72,58649561;28,34901909;100,9355147;95,47683033;32,11961317;33,02848285;65,14809602;154,0922735;77,82854179;34,31880256;41,94492914;163,8707024;71,04163825;37,26360898;55,56545522;98,23612429;28,89141298;29,94407155;39,40063976;69,3447113;56,5756876;18,50689451;9,744723626;8,25943798;9,342394012;10,72223747;38,06879309;104,8426336;28,74593459;92,71428206;69,78667828;43,36858818;61,47404543;31,24023663;81,91502983;1,479262673;0,035130972;1,853139362
3,215922298;2,882237851;2,514258885;2,667742413;6,621950313;9,7866195;14,62357462;10,06370926;12,53065962;11,50944822;10,21208287;8,697929081;15,15395493;16,12163257;16,29180326;15,8002378;3,604152714;2,409124112;1,765723735;1,634659424;3,116999639;2,393812026;1,341854202;2,401078237;2,010311441;3,362392313;2,594805502;1,059834429;2,683583558;3,873859381;1,771061777;2,175725173;4,751142131;1,740284661;1,906103519;12,15384962;2,253926834;0,97398691;2,20122005;10,86266946;1,733894696;0,943548284;1,840975166;1,425414989;10,17779944;2,243502296;1,266665705;0,997844897;0,857903778;9,78803825;2,879005135;1,483051873;1,003876514;1,477739222;1,69407936;1,525957154;14,0761555;2,134290726;5,589809043;4,929195247;8,943694469;7,266751756;6,555321514;3,963682776;6,013276826;6,517382798;5,429133795;5,365933522;4,697775736;7,251752657;5,943833135;3,64638818;10,51900429;133,9861355;12,67480733;12,22563819;13,63414978;14,58837472;53,12297003;80,86316552;134,3248484;39,2072035;67,42894199;27,68870291;95,1176449;89,43056528;31,24079734;33,00034427;64,24114161;156,83358;75,14144771;34,58913316;47,10299918;157,7006109;62,99740603;38,06793549;56,63526935;105,7029592;32,58689868;31,75938508;41,35667546;73,11606053;57,78015902;18,32516154;9,122712891;8,877302373;10,15534746;11,29963475;39,45499747;108,2775985;31,22492963;93,72627502;70,41187863;47,73918657;60,53841188;33,18786314;84,96320207;1,548797092;0,033286227;1,873958125
4,230191179;3,198980972;2,622046966;2,406041316;5,749985272;11,045512;15,81402496;10,68548996;13,06802969;11,49344286;9,389205588;8,016165656;15,64225074;17,18699956;17,08908101;17,25943984;4,478675411;2,583416287;1,841250559;1,267955164;2,896732272;3,372233405;0,815700225;2,548101125;1,581569012;3,17583909;2,685741961;0,985634343;2,048543171;3,669286113;2,086646374;1,131995893;4,797523389;2,360527296;1,948280967;12,95063157;2,266005181;0,568075085;2,488387692;11,76661305;2,034555741;0,850074119;1,544618926;1,54428155;11,21346923;1,139415571;1,562044251;0,932958347;1,01098087;10,99685171;3,805400953;2,141306502;0,623928757;1,59841796;1,798386599;0,718049187;14,88444826;2,282890838;6,758744982;4,932946252;8,127091383;9,040247718;6,346436529;5,341964561;7,062091698;6,005937995;5,322467958;6,570636212;4,114853746;6,921720941;5,973530335;4,308808262;11,68840109;134,8696798;6,826101329;14,79372259;13,31948629;18,43494882;53,37425903;81,49542076;156,6721762;55,63216677;71,01050136;30,02950809;101,0400094;83,48185344;30,40620524;16,50172245;46,90792769;175,4527641;87,7031026;36,43144278;51,31821873;144,8850556;63,26082474;39,07826254;42,54596833;102,9180683;33,64023238;25,58573152;43,6921044;69,27783592;54,81247484;15,10081212;6,449404184;8,768485043;10,67266653;13,82110696;39,71166272;119,9051491;36,25575321;101,530123;79,02439024;48,5272045;71,37794455;30,15217844;97,3994163;1,462054636;0,037351819;2,187552184
